암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y),장비코드명,장비대수
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,재단법인아산사회복지재단 서울아산병원,1,상급종합,110000,서울,110018,송파구,풍납동,5505,"서울특별시 송파구 올림픽로43길 88, 서울아산병원 (풍납동)",02-3010-3114,http://www.amc.seoul.kr,1989-05-20,1094,14,11,35,994,2,0,21,17,0,0,0,0,0,127.107935,37.5265762,인큐베이터,54
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz,재단법인예수병원유지재단예수병원,11,종합병원,350000,전북,350401,전주완산구,중화산동1가,54987,"전북특별자치도 전주시 완산구 서원로 365, (중화산동1가, 예수병원)",063-230-8114,http://www.jesushospital.com,1974-05-09,184,0,7,21,152,3,0,0,1,0,0,0,0,0,127.1332292,35.8143917,인큐베이터,12
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE0ODEjNjEjJDEjJDgjJDgz,재단법인일신기독교선교회 일신기독병원,11,종합병원,210000,부산,210002,부산동구,좌천동,48724,"부산광역시 동구 정공단로 27, (좌천동)",051-630-0300,http://www.ilsin.or.kr,1984-07-02,34,2,0,0,32,0,0,0,0,0,0,0,0,0,129.0543811,35.135783,인큐베이터,15
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz,재단법인천주교부산교구유지재단 메리놀병원,11,종합병원,210000,부산,210008,부산중구,대청동4가,48972,"부산광역시 중구 중구로 121, (대청동4가)",051-465-8801,http://www.maryknoll.co.kr,1974-04-30,71,0,3,2,65,0,0,0,1,0,0,0,0,0,129.0324148,35.1076838,인큐베이터,2
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNTEjJDEjJDYjJDgz,전남대학교병원,1,상급종합,240000,광주,240001,광주동구,학동,61469,"광주광역시 동구 제봉로 42,  (학동)",062-1899-0000,http://www.cnuh.com/,1983-04-15,266,1,2,9,243,0,0,4,7,0,0,0,0,0,126.9215805,35.1418094,인큐베이터,40
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE4MzIjNDEjJDEjJDgjJDgz,전라남도 강진의료원,21,병원,360000,전남,360001,강진군,강진읍,59227,"전라남도 강진군 강진읍 탐진로 5, (강진읍)",061-433-2167,http://www.gjmed.or.kr,1990-02-07,18,4,0,0,14,0,0,0,0,0,0,0,0,0,126.7578654,34.6368113,인큐베이터,2
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz,전북대학교병원,1,상급종합,350000,전북,350402,전주덕진구,금암동,54907,"전북특별자치도 전주시 덕진구 건지로 20,  (금암동)",063-250-1129,http://www.cuh.co.kr/,1983-01-28,248,2,2,10,231,0,0,0,3,0,0,0,0,0,127.1411626,35.8470974,인큐베이터,29
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,전북특별자치도 군산의료원,11,종합병원,350000,전북,350100,군산시,지곡동,54105,"전북특별자치도 군산시 의료원로 27, (지곡동, 군산의료원)",063-472-5000,www.gunmed.or.kr/,1983-12-17,53,0,0,4,45,3,0,0,0,0,0,0,1,0,126.7117407,35.9549526,인큐베이터,2
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,전북특별자치도 남원의료원,11,종합병원,350000,전북,350200,남원시,고죽동,55726,"전북특별자치도 남원시 충정로 365, (고죽동)",063-620-1114,http://www.namwonmed.or.kr,1983-10-27,37,0,0,0,34,3,0,0,0,0,0,0,0,0,127.4073171,35.4318756,인큐베이터,1
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,정성산부인과의원,31,의원,350000,전북,350402,전주덕진구,우아동3가,54910,"전북특별자치도 전주시 덕진구 백제대로 818, (우아동3가)",063-244-4755,www.jsobgy.com/,1997-12-31,3,0,0,0,3,0,0,0,0,0,0,0,0,0,127.157963,35.8480577,인큐베이터,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ5MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,제이여성의원,31,의원,110000,서울,110010,서대문구,홍제동,3629,"서울특별시 서대문구 통일로 442, J여성병원TOWER 6층12층13층 (홍제동)",,,2024-12-11,3,0,0,0,3,0,0,0,0,0,0,0,0,0,126.9449345,37.5885092,인큐베이터,3
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4MiQyNjE0ODEjNTEjJDEjJDYjJDgz,제일병원,21,병원,380000,경남,380900,밀양시,내이동,50427,"경상남도 밀양시 노상하4길 4, (내이동)",055-352-7851,,2005-03-02,9,0,0,0,6,0,0,0,0,0,0,0,0,3,128.7482411,35.4962374,인큐베이터,2
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ5MiQyNjE0ODEjODEjJDEjJDYjJDgz,제일산부인과의원,31,의원,350000,전북,350300,익산시,남중동,54633,"전북특별자치도 익산시 동서로 231, (남중동)",063-840-7500,http://www.jeilobgy.com/,1986-05-03,3,0,0,0,3,0,0,0,0,0,0,0,0,0,126.9597863,35.9534434,인큐베이터,1
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,제일여성병원,21,병원,210000,부산,210009,부산해운대구,중동,48102,"부산광역시 해운대구 좌동로 66, (중동)",051-743-7431,,2004-08-02,6,0,0,0,6,0,0,0,0,0,0,0,0,0,129.173091,35.17073,인큐베이터,2
JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,제주대학교병원,11,종합병원,390000,제주,390200,제주시,아라일동,63241,"제주특별자치도 제주시 아란13길 15-0,  0동 0층 0호 (아라일동,제주대학교병원)",064-717-1114,http://www.jejunuh.co.kr/main.jsp,1965-10-02,185,0,1,19,161,1,0,0,3,0,0,0,0,0,126.5452109,33.4671105,인큐베이터,20
JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,제주특별자치도 서귀포의료원,11,종합병원,390000,제주,390100,서귀포시,동홍동,63585,"제주특별자치도 서귀포시 장수로 47, (동홍동)",064-730-3000,http://www.smed.or.kr,1994-03-19,48,1,0,0,45,2,0,0,0,0,0,0,0,0,126.5639216,33.2555355,인큐베이터,4
JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNTEjJDEjJDIjJDgz,제주한라병원,11,종합병원,390000,제주,390200,제주시,연동,63127,"제주특별자치도 제주시 도령로 65,  (연동)",064-740-5000,http://www.hallahosp.co.kr,1983-10-29,124,0,0,9,113,1,0,0,1,0,0,0,0,0,126.4850403,33.489961,인큐베이터,8
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz,조선대학교병원,1,상급종합,240000,광주,240001,광주동구,학동,61453,"광주광역시 동구 필문대로 365,  (학동)",062-220-3321,http://hosp.chosun.ac.kr,1983-04-15,166,1,3,9,149,0,0,1,3,0,0,0,0,0,126.9261468,35.1390538,인큐베이터,18
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ5MiQzNjE0ODEjNDEjJDEjJDgjJDgz,조은맘산부인과의원,31,의원,310000,경기,311101,안산단원구,초지동,15448,"경기도 안산시 단원구 초지로 90, 5층 (초지동, 태영프라자)",031-439-8888,,2014-10-02,4,0,0,0,4,0,0,0,0,0,0,0,0,0,126.8151021,37.3067553,인큐베이터,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ3OSQzNjE0ODEjNDEjJDEjJDQjJDgz,조은미래산부인과의원,31,의원,310000,경기,312300,김포시,구래동,10071,"경기도 김포시 김포한강8로 396, 지오타워 4층 402호 (구래동)",031-992-6622,,2018-03-20,7,1,0,0,6,0,0,0,0,0,0,0,0,0,126.6251107,37.6432764,인큐베이터,2
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ5OSQzNjE0ODEjNDEjJDEjJDQjJDgz,조은산부인과의원,31,의원,310000,경기,311500,남양주시,평내동,12223,"경기도 남양주시 경춘로1256번길 6, 다모아프라자 401,402,404,701,702,703호 (평내동)",031-511-3963,,2006-03-24,4,0,0,0,4,0,0,0,0,0,0,0,0,0,127.2344211,37.6459466,인큐베이터,1
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjEwMDIjNjEjJDEjJDgjJDgz,좋은날에 드라마여성병원,21,병원,210000,부산,210003,부산동래구,안락동,47795,"부산광역시 동래구 충렬대로 449, (안락동, 좋은날에드라마여성병원)",051-522-7575,,2017-05-29,10,1,0,0,9,0,0,0,0,0,0,0,0,0,129.1076027,35.1961103,인큐베이터,1
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,좋은문화병원,11,종합병원,210000,부산,210002,부산동구,범일동,48735,"부산광역시 동구 범일로 119, (범일동)",051-644-2002,http://www.moonhwa.or.kr/,1986-11-01,78,3,0,0,74,0,0,0,1,0,0,0,0,0,129.0590919,35.1408881,인큐베이터,45
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNjEjJDEjJDQjJDgz,중앙대학교광명병원,11,종합병원,310000,경기,310100,광명시,일직동,14353,"경기도 광명시 덕안로 110, (일직동)",1811-7800,,2022-02-24,208,9,0,0,190,0,0,0,9,0,0,0,0,0,126.88591,37.4245975,인큐베이터,17
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,중앙대학교병원,1,상급종합,110000,서울,110008,동작구,흑석동,6973,"서울특별시 동작구 흑석로 102, (흑석동)",1800-1114,http://ch.cauhs.or.kr/,2004-12-01,250,3,1,5,229,4,0,0,8,0,0,0,0,0,126.9607839,37.5067481,인큐베이터,24
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz,중앙산부인과의원,31,의원,310000,경기,311700,시흥시,대야동,14905,"경기도 시흥시 복지로 77, 대야로34, 2층 (대야동)",031-313-3333,http://www.baby2you.com/,1996-03-09,6,1,0,0,5,0,0,0,0,0,0,0,0,0,126.7905176,37.4462574,인큐베이터,1
JDQ4MTYyMiM1MSMkMiMkNCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ4OSQzNjEwMDIjNDEjJDEjJDQjJDgz,중앙산부인과의원,31,의원,320000,강원,320300,속초시,조양동,24874,"강원특별자치도 속초시 동해대로 4117, 3층 (조양동)",033-637-9887,,1999-01-27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5840154,38.1892434,인큐베이터,1
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjEwMDIjNTEjJDEjJDYjJDgz,중앙자모의원,31,의원,380000,경남,380701,창원마산회원구,회원동,51297,"경상남도 창원시 마산회원구 3·15대로 485, (회원동)",055-248-3333,http://www.jamoi.co.kr,2001-04-17,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.5747171,35.2176203,인큐베이터,1
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQxMyQ0NjEwMDIjNjEjJDEjJDQjJDgz,지엔산부인과의원,31,의원,310000,경기,311200,평택시,비전동,17854,"경기도 평택시 비전5로 3, (비전동)",,,2014-03-20,6,0,0,0,6,0,0,0,0,0,0,0,0,0,127.111611,36.9999179,인큐베이터,2
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz,지엠산부인과의원,31,의원,310000,경기,312500,화성시,봉담읍,18303,"경기도 화성시 봉담읍 삼천병마로 1344, 1,2,3,5층",031-278-7373,,2009-01-14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.953542,37.2244121,인큐베이터,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ4MiQzNjE4MzIjNTEjJDEjJDYjJDgz,지엠제일산부인과의원,31,의원,310000,경기,310100,광명시,광명동,14262,"경기도 광명시 광명로 896, 7~10층 (광명동)",02-890-2555,,2003-08-26,4,0,0,0,4,0,0,0,0,0,0,0,0,0,126.8545131,37.4788841,인큐베이터,2
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,진주미래여성병원,21,병원,380000,경남,380500,진주시,강남동,52709,"경상남도 진주시 진주대로 957, (강남동)",055-760-8000,,2006-12-08,7,0,0,0,7,0,0,0,0,0,0,0,0,0,128.0875431,35.1854521,인큐베이터,6
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjE0ODEjNTEjJDEjJDIjJDgz,차의과학대학교 강남차병원,11,종합병원,110000,서울,110001,강남구,역삼동,6135,"서울특별시 강남구 논현로 566, 강남차병원(역삼동650-9, 606-4, 605외2필지(지하7층~지하1층, 지상2층~7층)) (역삼동)",02-3468-3000,http://gangnam.chamc.co.kr,1990-10-22,103,1,0,2,97,0,0,0,3,0,0,0,0,0,127.0345427,37.5067005,인큐베이터,30
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNTEjJDEjJDYjJDgz,차의과학대학교부속구미차병원,11,종합병원,370000,경북,370200,구미시,형곡동,39295,"경상북도 구미시 신시로10길 12,  (형곡동)",054-450-9700,http://kumi.chamc.co.kr,1995-06-17,78,0,0,0,77,0,0,0,1,0,0,0,0,0,128.3405414,36.1145325,인큐베이터,9
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,차의과학대학교분당차병원,11,종합병원,310000,경기,310403,성남분당구,야탑동,13496,"경기도 성남시 분당구 야탑로 59, (야탑동)",031-780-5000,bundang.chamc.co.kr,1995-03-24,330,5,0,14,304,1,0,0,4,0,0,0,2,0,127.1254535,37.4102384,인큐베이터,43
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQxMyQzNjE4MzIjODEjJDEjJDYjJDgz,참여성병원,21,병원,380000,경남,380702,창원마산합포구,동성동,51729,"경상남도 창원시 마산합포구 불종거리로 19, (동성동, 참여성병원)",055-249-0600,,2008-03-28,3,0,0,0,3,0,0,0,0,0,0,0,0,0,128.5762945,35.2061203,인큐베이터,5
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ5MiQyNjEwMDIjODEjJDEjJDIjJDgz,참조은산부인과의원,31,의원,380000,경남,380500,진주시,신안동,52676,"경상남도 진주시 진양호로 317, (신안동)",055-741-5151,http://www.charmjoun.co.kr/,1998-03-25,8,1,0,0,7,0,0,0,0,0,0,0,0,0,128.0660596,35.1815069,인큐베이터,2
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,창원경상국립대학교병원,11,종합병원,380000,경남,380705,창원성산구,성주동,51472,"경상남도 창원시 성산구 삼정자로 11, (성주동, 창원경상대학교병원)",055-214-2000,,2016-01-15,132,0,1,7,121,0,0,0,3,0,0,0,0,0,128.7078463,35.1990873,인큐베이터,22
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjODEjJDEjJDIjJDgz,창원파티마병원,11,종합병원,380000,경남,380704,창원의창구,명서동,51394,"경상남도 창원시 의창구 창이대로 45-45, (명서동)",055-270-1000,https://fatimahosp.co.kr/,1983-02-02,106,1,0,0,103,0,0,0,2,0,0,0,0,0,128.645913,35.237293,인큐베이터,6
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,창원한마음병원,11,종합병원,380000,경남,380704,창원의창구,사림동,51139,"경상남도 창원시 의창구 용동로57번길 8, (사림동)",055-225-0000,http://www.hanheart.co.kr,2002-04-01,118,6,0,0,107,2,0,0,3,0,0,0,0,0,128.6990272,35.2379477,인큐베이터,11
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjODEjJDEjJDYjJDgz,철원병원,21,병원,320000,강원,320010,철원군,갈말읍,24034,"강원특별자치도 철원군 갈말읍 명성로 208-0, (갈말읍)",033-452-5011,,2017-11-01,12,2,0,0,9,1,0,0,0,0,0,0,0,0,127.3079502,38.1504492,인큐베이터,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjE0ODEjNTEjJDEjJDYjJDgz,청담마리산부인과의원,31,의원,110000,서울,110001,강남구,청담동,6074,"서울특별시 강남구 삼성로 712, (청담동)",02-2156-9200,http://www.marieclinic.co.kr/,2002-07-18,10,0,0,0,10,0,0,0,0,0,0,0,0,0,127.0502063,37.5197323,인큐베이터,6
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNjEjJDEjJDQjJDgz,청라여성병원,21,병원,220000,인천,220005,인천서구,청라동,22736,"인천광역시 서구 중봉대로 602, 2~5층,6층일부,9층 (청라동)",032-716-6000,,2015-02-06,25,0,0,0,25,0,0,0,0,0,0,0,0,0,126.6502659,37.5334231,인큐베이터,3
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQyIyQ3IyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz,청아여성의원,31,의원,380000,경남,380300,사천시,벌리동,52560,"경상남도 사천시 중앙로 124, 2~4층 (벌리동)",055-835-3501,,2019-04-22,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.0789193,34.9366935,인큐베이터,3
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,청주성모병원,11,종합병원,330000,충북,330103,청주청원구,주중동,28323,"충청북도 청주시 청원구 주성로 173-19, 청주성모병원",043-219-8000,http://www.ccmc.or.kr,1998-02-21,75,2,0,0,71,0,0,0,1,0,0,0,0,1,127.4856545,36.6737973,인큐베이터,3
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3MiQyNjEyMjIjODEjJDEjJDIjJDgz,청화병원,21,병원,110000,서울,110008,동작구,노량진동,6925,"서울특별시 동작구 장승배기로 108, (노량진동)",02-815-3788,http://www.cheongwha.com,2001-03-07,16,0,0,0,16,0,0,0,0,0,0,0,0,0,126.940208,37.5070602,인큐베이터,4
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQzNjE4MzIjNTEjJDEjJDYjJDgz,초앤유여성병원,21,병원,310000,경기,310303,부천원미구,중동,14548,"경기도 부천시 원미구 중동로248번길 19, (중동)",032-326-0095,http://chowoman.com,2004-05-25,8,0,0,0,8,0,0,0,0,0,0,0,0,0,126.7697811,37.5019178,인큐베이터,2
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE0ODEjODEjJDEjJDIjJDgz,추병원,11,종합병원,310000,경기,310800,의정부시,의정부동,11686,"경기도 의정부시 평화로 650, (의정부동)",031-845-7777,,1995-04-03,35,0,0,4,30,0,0,0,1,0,0,0,0,0,127.0450722,37.7497898,인큐베이터,1
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDgjJDgz,충남대학교병원,1,상급종합,250000,대전,250005,대전중구,대사동,35015,"대전광역시 중구 문화로 282, (대사동)",042-1599-7123,www.cnuh.co.kr/,1984-11-05,263,1,3,4,252,0,0,0,3,0,0,0,0,0,127.415363,36.316908,인큐베이터,49
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjODEjJDEjJDIjJDgz,충북대학교병원,1,상급종합,330000,충북,330104,청주서원구,개신동,28644,"충청북도 청주시 서원구 1순환로 776-0, 충북대학교병원",043-269-6114,http://www.cbnuh.or.kr/business/main.action,1991-05-31,206,4,0,14,184,0,0,0,4,0,0,0,0,0,127.4614843,36.6242237,인큐베이터,29
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE4MzIjNDEjJDEjJDQjJDgz,충청남도 공주의료원,11,종합병원,340000,충남,340300,공주시,웅진동,32535,"충청남도 공주시 무령로 77,  (웅진동)",041-962-1111,http://www.gjmc.or.kr,1983-07-21,29,1,0,0,25,2,0,0,0,1,0,0,0,0,127.1094762,36.458987,인큐베이터,2
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNjEjJDEjJDAjJDgz,충청남도 서산의료원,11,종합병원,340000,충남,340600,서산시,석림동,32001,"충청남도 서산시 중앙로 149,  (석림동)",041-689-7000,http://www.seosanmc.or.kr,1989-03-21,39,1,0,0,36,2,0,0,0,0,0,0,0,0,126.4652578,36.7755835,인큐베이터,1
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,충청남도 홍성의료원,11,종합병원,340000,충남,340015,홍성군,홍성읍,32232,"충청남도 홍성군 홍성읍 조양로 224, (홍성읍)",041-630-6114,http://www.hsmc.or.kr/,1983-07-26,60,4,0,0,54,1,0,0,1,0,0,0,0,0,126.674413,36.599349,인큐베이터,3
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz,충청북도 청주의료원,11,종합병원,330000,충북,330104,청주서원구,사직동,28547,"충청북도 청주시 서원구 흥덕로 48-0, 청주의료원",043-279-2300,http://www.cjmc.or.kr,1978-05-19,54,7,0,0,42,4,0,0,1,0,0,0,0,0,127.4730326,36.6402026,인큐베이터,1
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjEyMjIjNzEjJDEjJDgjJDgz,칠곡경북대학교병원,1,상급종합,230000,대구,230003,대구북구,학정동,41404,"대구광역시 북구 호국로 807, 칠곡경북대학교병원(임상실습동 1~11층 포함) (학정동)",053-200-2000,www.knumc.org,2010-10-29,198,4,0,5,187,0,0,0,2,0,0,0,0,0,128.5646727,35.9564207,인큐베이터,31
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ3MiQzNjEwMDIjODEjJDEjJDIjJDgz,퀸스산부인과의원,31,의원,340000,충남,340201,천안서북구,성정동,31109,"충청남도 천안시 서북구 성정공원1길 9-13, (성정동)",041-569-2000,,2014-04-28,11,0,0,0,11,0,0,0,0,0,0,0,0,0,127.1378335,36.826474,인큐베이터,3
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ5IyQwMCQyNjEwMDIjNjEjJDEjJDAjJDgz,퀸즈파크여성병원,21,병원,210000,부산,210009,부산해운대구,좌동,48104,"부산광역시 해운대구 해운대로 794, 10~11층 (좌동)",051-715-4100,,2019-06-12,6,0,0,0,6,0,0,0,0,0,0,0,0,0,129.1757451,35.168815,인큐베이터,1
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQyIyQ5IyQwMCQ0NjEwMDIjODEjJDEjJDYjJDgz,통영자모산부인과의원,31,의원,380000,경남,380800,통영시,무전동,53045,"경상남도 통영시 무전대로 4, 201호,301호 (무전동, 장미빌딩)",055-648-3535,http://tyjamo.co.kr,1998-03-16,3,1,0,0,2,0,0,0,0,0,0,0,0,0,128.421092,34.8602619,인큐베이터,4
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz,트리니움여성병원,21,병원,410000,세종시,410000,세종시,반곡동,30147,"세종특별자치시 한누리대로 1934, 메인타워 (반곡동)",044-270-0114,,2020-03-10,12,0,0,0,11,0,0,0,0,0,0,0,0,1,127.3035316,36.4916038,인큐베이터,5
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQzNjEwMDIjNjEjJDEjJDQjJDgz,파티마여성병원,21,병원,230000,대구,230005,대구수성구,시지동,42268,"대구광역시 수성구 달구벌대로 3119, (시지동)",053-794-9400,,2000-03-14,12,0,0,0,12,0,0,0,0,0,0,0,0,0,128.6983468,35.8427748,인큐베이터,3
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ3OSQyNjE0ODEjNTEjJDEjJDIjJDgz,포근담산부인과의원,31,의원,110000,서울,110009,마포구,서교동,3996,"서울특별시 마포구 월드컵로 88, 서교월드빌딩 2층 (서교동)",02-324-9966,,2022-04-01,2,0,0,0,2,0,0,0,0,0,0,0,0,0,126.9099367,37.5566998,인큐베이터,1
